genename,F1,F2,F3,F4,F5,F6,F7,S1,S2,S3,S4,S5,S6,S7,Space
sar1a,3.72894775,2.910838765,4.312063886,2.895167128,2.394138313,2.20299185,0.540179111,3.355452844,4.86770101,3.804980265,3.83675617,5.080159685,3.530089378,4.236097724,0
pdxdc1,0.317209387,0.542454646,0.83096236,0.496253216,0,0.402866885,0.460917037,1.302398594,0.922240916,1.30925816,1.629148121,1.019214062,0.879791981,1.362041765,0
nono,2.704997591,7.171063263,4.716404738,3.579635546,3.335029922,3.121930766,2.26481105,1.047442681,0.780276192,1.250142894,0.694365255,0.765942573,0.485448724,0.696888476,0
psat1,1.315778579,2.390117859,2.376657509,1.831008537,0.820086429,1.079682009,1.540125487,14.37705816,14.02161736,16.01483694,17.88143266,11.24878431,10.89338565,12.06540292,0
vwa5a,0.241774089,0.328797927,0.172920246,0.593889522,2.08451895,0,0.205890623,1.6110942,1.326414858,1.423830947,1.685241167,0.871086232,1.07382345,1.089523728,0
me2,0.983161306,0.878697722,0.821021153,0.727898356,0.497560509,0.799520196,0.710037129,0.702687854,1.359589885,1.237645168,1.386654143,0.822544208,0.926085351,1.159715144,0
tmed9,0.205955941,0.15540276,1.01693098,0.600041961,0.000594989,0.227930583,1.142993743,0.386148459,0.70258015,0.566330268,0.403444897,0,0.247586818,0.172494616,0
stk24,0.672052634,1.140206023,1.084067612,1.53615871,1.331435164,0.703824528,0.355729131,1.69332788,1.459224473,1.946204029,2.016688939,1.494250601,1.664728284,1.920279975,0
aco2,12.06192434,25.05004184,21.5192522,18.44980432,12.80088259,12.99108525,14.25061068,36.91742128,72.48564815,67.4215851,74.51229849,49.94804789,48.55060853,49.18591279,0
emc3,0.802442785,0.763244871,1.020897887,0.735052312,1.506746997,0.82495914,0.726602729,0,0.289510615,0.179348299,0.198866552,0.198692012,0,0.167403502,0
dctn2,1.600954523,2.350182908,2.147102272,1.351564443,0.966871932,1.984580418,1.091225415,5.790105962,6.062873108,7.770953644,8.469265574,5.32072131,4.954508763,6.38533406,0
cmas,0.653653814,3.90946955,2.241426778,1.83879295,1.508037768,0.66899928,1.456861874,2.978273164,1.996279055,2.136394152,2.094756891,1.714671635,2.120389394,2.03983517,0
dpp3,0.44216394,0.430860762,0.493667616,0.214661772,0.092922617,0.460193793,1.355018422,2.904337296,2.757157456,2.543640473,2.634919006,2.52151654,2.406474927,2.636736944,0
prpf19,1.840934675,4.488727938,2.848014131,2.948065245,4.403799395,3.042914887,0.839809691,1.70075122,1.291174344,1.133916841,1.321044857,1.407288482,1.627888276,1.930148021,0
dnajb11,2.499075885,0.917544908,0.379909268,0.199984064,0,3.841649754,1.096072667,0.484375765,0.580852128,0.53223639,0.57082761,0.197568026,0.221023882,0.61224161,0
mlf2,0.801789874,1.144697012,1.43433448,1.361303397,2.120869145,1.160552438,0.705913859,0.515589811,0.306928595,0.566782721,0.500642459,0.284292105,0.328439617,0.51613836,0
gak,0.462915879,0.753460751,0.654674521,0.833905988,0.311769141,0.308335664,0.448554486,1.013315168,0.74215854,0.963836455,1.018980239,1.025736895,1.065386013,0.995818967,0
dhrs1,0.608861976,1.830453931,1.029035316,1.520690937,0.648064242,0.338113379,0.471008225,0.479337851,0.802231164,0.814839994,0.701942229,0.236267852,0.400713126,0.51375871,0
hibadh,0.894073165,0.956524676,0.93181935,1.056595968,0.776920096,0.450953917,0.482663982,1.295524338,2.700464538,2.53631124,2.165539348,1.846491093,1.786804239,1.693482685,0
cds2,1.677097605,5.508677041,5.441103413,4.482297342,3.879231103,1.681605462,0.282310112,0.615447461,1.37940665,1.312018248,0.841899296,1.238230753,0.960092396,1.212431497,0
eif2s2,0.371488956,1.100061822,0.656393156,0.492358865,1.480544916,0.913191121,0.286677129,1.274258823,1.293186775,1.680964288,1.508108511,1.027496042,0.954934122,1.079476838,0
sntb1,1.742274661,0.288050058,0.053182026,0,1.208946944,0.47225112,0.123233628,0.330623421,0.247053796,0.633031657,0.131583505,0.010142522,0,0.139908512,0
dhrs4,2.157522027,0.984539602,1.771651829,2.039944805,0.484137711,1.001683684,0,0,0.816488758,0.678606621,0.523364011,0.945434389,0.398867189,0.305328108,0
mat2b,0.491960988,0.61785064,0.466389007,0.458756593,0.352413095,0.499875919,0.628796578,5.002297968,3.653730706,3.410065431,4.320041754,4.479774445,4.604054615,4.674050414,0
ndufa10,2.18243422,5.98620854,8.466703568,7.017913727,5.221655528,2.430221207,2.802739472,0.150847148,0.293969468,0.172836226,0.245388879,0.021635283,0,0.410139455,0
etfa,2.087675208,1.966865937,1.827166866,1.191345274,1.309730958,1.345458462,0.890308401,3.38472241,5.51827191,4.699110213,5.624957438,4.882365017,4.828110288,5.159234656,0
ddah2,1.228359335,1.970426074,1.718631355,1.951898347,0.961089958,1.101300555,1.062071806,4.130026382,4.201901158,4.868008658,5.132710459,3.520953875,3.619637335,3.613421338,0
abcf2,0.736361259,1.365824749,0.378800635,0,0.476260509,0.409362921,0.642267698,0.210984465,0.485618922,0.45502509,0.443858432,0.614623006,0.279359506,0.251154048,0
rtcb,0.364347915,1.323294676,1.220976056,0.948391167,1.029408871,0.971123164,0.463542243,3.27430006,1.851532124,2.737866665,2.447124929,2.223862872,2.388079059,2.798005928,0
tnpo2,0.341874897,0.514636754,0.484860213,0.226897855,0.345276946,0.45938459,0.401773608,1.819137479,1.682995082,2.243244322,2.399349646,1.710118313,1.672843762,2.013849809,0
cstf3,0.754465115,2.409783426,1.858186092,1.733174742,1.524219664,0.973226075,1.087897079,0.518979195,0.288816085,0.232148949,0.417004587,0.457615139,0.481959199,0.485867503,0
grpel1,0.649674158,0.000140785,0.817226925,0.351748461,0.192791981,0.578615445,0,0.811655144,1.9267936,1.605957031,1.072041957,0.932220196,1.160293524,0.98720347,0
abhd12,2.565871063,5.673136153,6.132362825,4.948122204,4.50087506,2.451004486,2.254459818,0.710740926,1.368659858,1.461639286,1.288958222,1.667744095,1.567408805,1.578207482,0
park7,2.176174067,2.021356652,1.156174249,1.314964077,1.295021254,3.05061226,1.503691998,29.26188946,15.72286513,19.28424962,19.58558273,14.69772149,15.59180752,17.36355316,0
epdr1,33.61641755,16.0482434,1.241900591,10.08841086,2.127264398,0.668909365,1.709696809,0.222893168,0.143777529,1.075877051,0.680345888,2.202405443,0.068925753,0.045887324,0
krt82,0,12.65903176,14.18210957,16.52225116,15.84908352,9.843005787,1.942658659,4.080360178,0,1.220327712,1.099454747,2.036583019,3.047863484,2.023514876,0
dnaja3,1.246029553,3.033890921,2.706818662,1.819811178,2.046077612,1.087638104,1.129280514,0.418132001,0.839869999,0.946908242,0.999045741,0.368395914,0.405689803,0.561916387,0
grk2,1.017203573,1.857668204,2.653380976,1.600663785,1.006039018,0.545227977,0,4.267209345,3.451700146,3.262372248,3.433915107,4.486374102,5.0972041,4.911583829,0
pccb,1.644983739,3.585362006,3.830812813,3.505899749,1.265030775,2.319590795,0.875673061,4.105669622,7.653286669,6.57643131,5.854183965,5.463557926,4.804275601,5.290752094,0
slc12a9,0.893501001,1.258950421,1.129740297,0.721912672,0.760494436,0.791222171,0,0,0.469581287,0.175619236,0.097614142,0.25568552,0,0.152665761,0
srrt,1.378386456,3.521036818,2.005384126,2.466445479,1.587757599,1.604170867,0.132658417,1.541283152,1.199118451,1.688866606,1.424785631,1.290300721,0.907162416,1.175061984,0
mccc1,0.454031116,1.1146013,1.135854091,0.879517536,0.752578176,0.786655691,1.121886695,1.770849824,2.521064412,2.714823915,2.428617193,1.716001289,1.529021617,2.097483663,0
hsd17b10,3.832825425,2.368821986,3.151311885,2.029054125,2.728094172,2.8510846,1.019893935,3.593585787,8.578322364,6.899844604,6.723860386,5.335825685,5.433164708,5.245727884,0
mrps5,0.490220228,2.139219557,2.116054501,2.345679263,1.508850361,0.617629051,0,0.83808228,1.665173628,1.116673281,1.323981076,1.265246626,1.319521025,1.039541945,0
acss1,0,0.454784729,0.522261601,0.437847247,0.39844903,0.223112021,0.268691499,1.416720244,2.424587125,1.891195996,2.022930336,1.554919864,1.620928284,2.251739026,0
rab27b,0.437446328,0.487710188,0.846445256,1.668688689,0.791356422,0.329179241,0,0.404945893,0.441479364,0.470539936,0.390447784,0.320514887,0.290516775,0.467345107,0
rtn4,2.39685519,3.684778498,3.105416672,3.233021402,2.132650923,2.295093503,1.787175546,2.740481786,3.408486563,3.323672351,3.541194384,4.234131969,3.858093572,4.687143288,0
nup155,7.865206092,42.04417896,42.35623892,38.25847752,32.54333285,16.93952364,21.06482255,13.04395684,3.807162798,5.29228674,13.31317945,4.176842232,8.328655769,17.99629492,0
ubxn6,0.973458923,1.410731259,1.305106033,1.242181967,1.064079331,0.565590302,0,3.627052184,2.768138219,3.152617307,3.785483381,4.550446167,4.518530463,4.130654423,0
arhgdia,5.020286053,7.824255868,6.605502203,5.60595782,1.293083227,4.625585676,4.005102669,57.9331133,53.38684144,53.20287385,59.98512306,37.0842886,40.91067813,40.49212699,0
acsbg1,1.73712388,4.608691292,2.80419444,2.501479679,1.287127251,2.122776792,2.039775346,2.315708896,5.185496604,6.238285368,4.992284519,3.182545557,3.197732918,4.633164907,0
dhx30,0.620979483,0.692755089,0.640893808,0.57291005,0.357111529,0.189587622,0.56080016,0.4219741,0.48248171,0.742664271,0.534566983,0.364792067,0.299267708,0.435995864,0
prpf8,2.686440454,7.372920099,6.92261231,5.606390623,3.499032669,3.207447895,2.660705628,1.172625103,0.998849615,0.761742164,1.196803495,0.755040617,1.171338776,1.529961266,0
atp5mg,213.4304897,11.07337718,104.5300441,104.0409835,98.86311789,137.0338397,18.58018763,0.585917707,1.254488282,0.608902891,0.347821631,0,0.339474426,0.355927159,0
psmd8,2.638732832,0.742453007,1.251351674,1.268107064,0.731174093,1.777440917,0,4.248232005,3.781278204,4.589678527,3.903501618,4.159058807,3.388001086,4.277633141,0
glo1,1.462360145,1.967846941,1.714272617,1.236586092,1.166545013,1.934474844,0.271560559,24.75466832,17.59860333,20.90405651,20.83080186,16.2299403,15.31850501,17.29749209,0
mgst3,3.035242642,0.995675558,2.007395387,7.456477255,9.025534624,2.389595504,4.628096935,0,1.23060887,0.997637908,0,0.660132613,0,0.446262569,0
glod4,0.9944431,0.848283913,0.597601365,0.673745483,0.454648322,0.658476553,1.177611478,5.649645038,4.511645798,4.226616206,5.102395301,4.542690096,4.696316461,4.719504603,0
arpc5,1.059375242,2.172162545,2.388789194,1.891423972,0.30818308,2.374509153,2.90317026,12.36815665,7.336265326,8.468903002,8.251088637,10.88365593,11.54604033,12.92181569,0
atg3,0.481439865,0.246646755,0.723719973,0,0.78097938,0.2330674,0,1.542318068,1.75254115,1.614899712,1.771672563,2.033965548,1.768204597,1.796285843,0
lap3,0.675171805,1.289125384,0.880523698,1.10577721,0.669281916,0.499533524,0.670693197,4.510285017,6.653442484,5.682508454,5.689204734,4.237256198,3.890479962,4.14552372,0
lamtor1,1.399038977,1.51215018,2.009682118,1.116705056,0.940089865,0.729351129,1.37784408,0.32451626,0.504821917,0.803334058,0.530979345,0.488704679,0.601792358,0.39686862,0
pgls,0.738291466,1.016272969,1.119320778,0.787880329,0.627884846,0.476919668,0.902423434,9.567669964,9.13446388,9.461558706,9.712841131,8.082366667,8.672091859,8.922261439,0
decr1,3.332366581,2.530282071,3.486203431,2.471443389,1.749330051,2.223042792,0.330725195,0.242056541,1.118933554,0.736365753,0.652677812,0.449390795,0.424692582,0.658231151,0
vps25,0.162650345,0.45380735,0.185464065,0.28911466,0.340015919,0.152612297,2.45850583,0.684877896,1.07312778,0.9171598,0.873965258,1.021881104,0.687173653,0.894990443,0
fis1,0.935219459,1.677913653,2.292419398,2.204848167,1.114542971,0.736040045,0.344345943,0.194745491,0.092882234,0.20887009,0.180920016,0.157256257,0.136500373,0.273618058,0
sdhb,13.91755834,22.66957572,18.22524866,14.48461904,10.09687965,11.46235584,2.98934517,1.338929474,2.124151522,1.184434708,2.364429867,1.231045303,1.422170757,1.603008286,0
cisd2,36.69701213,31.54616157,35.92025013,32.44048475,12.49245712,54.75970134,92.65870184,5.868091965,9.386163899,17.73540432,12.33472941,21.70312076,9.447062427,14.42651438,0
rab5a,1.343258217,3.510869254,3.851613041,4.934384216,1.916586409,1.678880383,1.814983032,2.059069117,2.684058479,3.031446233,2.709859583,3.201968584,2.726088977,2.6773347,0
nipsnap3b,1.105309314,0.975840167,1.56128393,0.486807909,0.324918217,0.752279023,0,0.637931568,1.349104673,1.330958565,1.260271407,0.710068005,0.872173377,0.904320958,0
mrps17,1.167663176,0.42253345,0.673236039,0.229100963,0.491912169,0.573322073,0,0,0.52867619,0.616841968,0.235639096,0.50817481,0,0.244155234,0
rtraf,1.023922497,1.052932213,0.980976692,1.808234128,1.237780816,0.837626881,1.135847372,1.494709044,1.377099172,1.457187807,0.829893103,1.614138823,1.611822796,1.597474155,0
nudt21,1.857597213,2.668553,2.276172665,1.822224805,1.460149186,1.90575008,0.554672188,0.565596121,0.513053557,0.636618755,0.606385339,0.418090448,0.506493287,0.538194881,0
pcyox1,2.272439109,1.878567226,3.444094782,2.79784069,2.218979722,1.335845777,0.766047861,0.294217252,0.710948363,0.850400519,0.688468864,0.600977773,0.770286013,0.836809306,0
btf3l4,0.550712822,1.464060024,0.531480594,0.78407774,0.285432241,0.322864031,0.771124981,2.979168436,1.945765168,2.30805937,3.392486171,2.010884868,3.009367463,2.505128378,0
cotl1,0.79740742,1.336684419,1.700431859,1.525216239,0.71666788,0.61469107,1.639117991,13.09464676,13.74605628,14.96911179,12.13576556,8.542425228,9.242292527,7.956544994,0
ndufb9,1.984265117,0.796235777,3.339554793,6.075057737,2.011085394,4.466455813,3.895830955,0,0.241447508,0.156866398,1.34506591,0.153966381,0.062465475,0,0
txndc17,0.771922991,0.38377336,1.19714804,0.954608647,0.65973935,0.491923343,0,12.95484513,9.829461865,9.794697122,8.811690433,8.345116102,11.68933344,10.46675633,0
glrx3,0.698758529,1.519078186,1.870227642,1.662617455,2.111614546,0.51318027,1.427238492,7.566153477,8.550347603,8.319800076,9.272948989,7.683894696,7.449778007,8.14428159,0
trap1,1.28174209,4.08372877,3.446455197,2.850839529,0.714376986,1.1450448,0.730843283,1.863354078,3.416397784,3.81754445,4.342228549,3.275847325,2.760349045,2.92450045,0
tmem14c,2.017318628,0.964554747,3.267479022,3.411356404,0.893197853,1.213032329,0,0.369498857,0.394474045,0.670368999,0.509466459,0.499282766,0.505754654,0.552876211,0
rps21,1.727240213,1.451186208,1.223246898,0.568754873,0.943904323,0.624502312,0.918574629,1.022739247,0.67269329,0.68750506,0.983445995,0.787745159,0.501030822,0.89356788,0
acot13,1.328725009,2.713379862,1.945251893,2.833963058,1.018830769,0.724110484,0.396478041,3.387364434,5.508220862,5.982147394,5.388221929,4.972302432,4.855155472,4.694372839,0
ppp6c,0.831112976,1.465175199,1.033473504,0.302276594,0.625442206,0.756033877,0,2.317951699,2.515621071,1.965464494,2.478220409,2.545207835,3.007501799,2.815032176,0
map1lc3b,12.47064707,13.78119796,5.81842225,6.282176583,8.813290551,7.585419778,2.188500163,11.28468935,12.17365588,13.89413145,13.77991408,10.48459352,9.721502079,11.90514059,0
ywhab,14.06229557,19.58931105,16.1500125,12.96381661,11.37264832,10.82824297,15.62787546,166.7932308,129.3482914,124.1342554,127.2080577,129.3716916,119.1399616,130.3678828,0
ykt6,0.736821548,1.399482287,1.473632456,1.067640372,2.157393779,0.828634504,0.703997618,2.51971007,2.611880581,2.907271736,3.415222774,3.001146028,2.693554388,3.402421472,0
arl8b,0.892232662,0.160901716,1.974240594,0.981895162,0.805191064,0.791642129,0,0.292330095,0.495188147,0.676838888,0.38891414,0.73805858,0.608287938,0.179526309,0
cyb5b,3.336225116,5.262877817,4.538141216,4.723103156,3.930183146,2.931302978,0.660037158,0.813573471,0.639112476,0.666198415,0.589092418,0.657736187,0.539532899,0.999942956,0
ndufa6,7.744699971,6.862012212,7.951019905,7.651536986,1.689314056,4.090554767,1.236207918,0.149121833,0.340974518,0.422233878,0.120364633,0.484565605,0.127282835,0.177860751,0
psmd9,1.171453025,1.327762327,0.817878269,0.819493998,0.158658896,0,0.363152519,4.221415678,3.213755227,4.544526834,4.579181451,3.426315971,3.675054006,3.770304604,0
ufc1,0.284808084,0.386541707,0.705652446,0.949670774,0.056188811,0.179082675,0,4.332123883,2.852367874,3.658517594,3.940595333,3.332076993,3.418064034,4.104669298,0
ppid,0.19782385,0.238221694,0.176574787,0.12350861,0.143314655,0.123263771,0.499265877,1.269836227,0.977799528,1.190984986,1.120247693,0.993653207,1.016387038,1.142055939,0
vta1,2.779604309,5.332245668,1.316946076,1.093850926,1.082055363,1.222757375,0,2.655521661,3.592646161,3.07688428,4.10675102,3.971447056,3.4509595,3.295963744,0
atp6v1g1,2.102345065,0.68725226,0.462259616,0.397667458,0.545865455,0.007751711,0.711590561,2.074096068,3.197536716,4.614254145,1.604358694,3.853794026,3.567972654,3.30772948,0
rpl14,2.907004139,5.294091584,6.869924399,5.32214173,5.802686579,3.260869173,5.661642185,7.940802551,6.168106192,7.172708216,6.755276567,6.165878109,5.761422193,6.290063743,0
tmem33,1.865684217,5.112340662,4.224101645,2.513697358,2.673991261,3.113402774,5.868503418,1.514998639,2.527536177,4.53075247,3.884282668,2.741417113,2.767068037,4.126707864,0
carhsp1,1.047380084,0.217307502,0.685053091,0.139194419,0,0.711573433,0.580472588,1.737864635,1.553503324,1.880016703,1.778314546,1.548140632,1.754430318,1.607612644,0
necap1,3.578902574,2.939848997,3.752461537,3.593404762,2.667306732,2.56941196,2.497415929,6.92939835,7.176911925,5.6881655,8.07208752,7.354506988,8.66762595,7.855669904,0
golph3,0,0.215607206,0.519572738,0.114184293,0.04707867,0.011601124,0,0.446022196,0.382323309,0.362471186,0.293768201,0.311243805,0.376193154,0.431361129,0
dmac2l,1.610157399,0.5094478,0.739780246,0.720497869,2.254327549,1.279206813,0,0.5300234,0.688797515,0.493208975,0.942593749,0.708052016,0.605876192,0.43416852,0
tppp3,5.619872783,3.118620557,3.095119209,1.974792502,1.060552154,2.877323881,1.678080041,21.27582311,13.28887427,23.18442444,10.1656963,10.33339067,12.49919981,12.73365712,0
vkorc1,0,0,0.138681745,0.101868125,0.064423805,0,0.188860587,0.208564949,0.49116263,0.633823367,0.299635339,0.349070557,0.243709919,0.351920701,0
lrrc40,0.164313302,0.591425798,1.204439088,0.963960872,0.378364895,0.152025325,0,0.541466647,0.412233073,0.423659389,0.480782455,0.527455973,0.565052054,0.61484296,0
emc2,0.40941984,0.607481472,1.238259707,1.092676991,0.203368602,0.341684783,0.700923847,0,0.432278526,0.42307722,0.318726442,0.419991311,0.578626791,0.314270355,0
gdpd1,1.61468618,2.905288614,2.436281267,1.579940465,1.058507145,1.130901428,1.539157759,0.80602393,1.398624682,1.724068012,1.166993635,0.918795566,1.028422477,1.200752766,0
snw1,0.517829979,4.072275314,1.878229655,1.507440292,1.580914093,0.670427297,2.186093012,0.575165803,0.160126589,0.349679951,0.140758691,0.150837943,0.105819548,0.171639607,0
rprd1b,1.234184117,0.33783033,0.588123424,0.314638595,0.594497365,0.878758938,0.521305888,0.655680524,0.872654663,0.886589386,0.893693197,0.569373592,0.765924396,0.689701959,0
